Organization Name,startup_uuid,Organization Name URL,Number of Founders,Founders
Eyefluence,0fd1ffac-1b50-1ad5-f546-ab84c6300979,https://www.crunchbase.com/organization/eyefluence,2,"David Stiehr, Jim Marggraff"
Corsha,10665eb3-9c23-43c8-84c0-9f1c067623eb,https://www.crunchbase.com/organization/corsha,2,"Anusha Iyer, Chris Simkins"
Usermind,107cc18d-2a51-a8fc-33d5-119b2e1cbb48,https://www.crunchbase.com/organization/usermind-inc,2,"Michel Feaster, Przemek Pardyak"
RightCapital,10a65493-e919-796e-d3ac-b4eb752bf4c5,https://www.crunchbase.com/organization/rightcapital,2,"Shuang Chen, Song Chen"
CollegeVine,10ab4057-d3dd-f5d6-3695-16c99e0c3408,https://www.crunchbase.com/organization/collegevine,3,"Johan Zhang, Vinay Bhaskara, Zack Perkins"
Whisper,10c22cb0-6c96-c186-dfaf-9d8baf27d6aa,https://www.crunchbase.com/organization/whisper,2,"Brad Brooks, Michael Heyward"
Branded Online,10f14cae-4091-1792-40c7-9d623a3ba797,https://www.crunchbase.com/organization/branded-online,2,"Geoffrey Van Haeren, Jan Nugent"
Quovo,10f3b58b-4530-4527-a762-931ca7a90c05,https://www.crunchbase.com/organization/quovo,3,"Lowell Putnam, Michael Del Monte, Niko Karvounis"
Skillshare,10fd3532-d60d-8093-7bbd-733d57625bcc,https://www.crunchbase.com/organization/skillshare,2,"Malcolm Ong, Michael Karnjanaprakorn"
Invitae,110cc24e-b2bd-2cd1-d3ee-bd9838a47dba,https://www.crunchbase.com/organization/invitae-corporation,5,"Alex Furman, Mat Falkowski, Michele Cargill, Randy Scott, Sean George"
Prefer,1124ec7a-5b9b-efb3-750f-bdd3269d69e4,https://www.crunchbase.com/organization/prefer,4,"Andrew Barr, Julio Vasconcellos, Scott Belsky, Vitor Lourenco"
SmartThings,112920de-6e36-2dbe-140d-8ac502f40529,https://www.crunchbase.com/organization/smartthings,6,"Alex Hawkinson, Andrew Brooks, James Stolp, Jeff Hagins, Jesse O'Neill-Oine, Scott Vlaminck"
KloudData Inc.,11565cd0-82b7-5931-c5f6-b50d4934621d,https://www.crunchbase.com/organization/klouddata-com,3,"Jay Parekh, Miten Mehta, Prashant Parekh"
Mobiquity,119403d3-d79b-9d40-afa3-6ac9faf41a8e,https://www.crunchbase.com/organization/mobiquity,2,"Bill Seibel, Scott Snyder"
Viewics,119914d4-3e66-80bf-4b71-809c1f3df788,https://www.crunchbase.com/organization/viewics-inc,3,"Dhiren Bhatia, Jai Bhatia, Tim Kuruvilla"
ViralGains,119bc267-f229-3ee2-5387-ae9e365c0083,https://www.crunchbase.com/organization/viralgains,4,"Dan Levin, Doron Gan, Jay Singh, Kate Willett"
Plastiq,11ac6d43-574c-40cb-c150-71c7905301fd,https://www.crunchbase.com/organization/plastiq,2,"Daniel J. Choi, Eliot Buchanan"
Cadence,11ae4adb-1a1d-458e-a598-482360a4699c,https://www.crunchbase.com/organization/cadence,2,"Jane Yang, Nelson Chu"
Qlicket,11d755dc-e3d4-205a-8220-955ad8977d77,https://www.crunchbase.com/organization/qlicket,3,"Deependra Tewari, John Goldschmidt, Vivek Kumar"
Milyli,120fea65-d6ed-4017-b4eb-200f9516eff0,https://www.crunchbase.com/organization/milyli-inc,3,"Chuck Kinnan, Jedidiah Cassinelli, Steve Ankenbrandt"
Pepper,122f772e-a34c-4911-aaa1-1512461dc785,https://www.crunchbase.com/organization/pepper,3,"David Bottoms, Scott Ford, Steven Bosch"
Talkable,123836e9-00da-e323-dacf-6b0d54c2e3bc,https://www.crunchbase.com/organization/talkable,5,"Allan Grant, Brad Kam, Dominic Coryell, Jeff Yee, Nori Yoshida"
Elite Daily,123a6de5-ff0c-7184-eca6-a3b3c6098119,https://www.crunchbase.com/organization/elite-daily,3,"David Arabov, Gerard Adams, Jonathan Francis"
Kazoo,123b1fe8-eee4-4297-8cae-583faf203cb4,https://www.crunchbase.com/organization/kazoo,4,"Diwaker Gunturi, Kamal Manchanda, Shaun Lewis, Vinish Benny"
Peerfit,1240351a-5020-7325-dc7f-388b5a39512a,https://www.crunchbase.com/organization/peerfit,2,"Ed Buckley, Scott Peeples"
Spectrm,1264e155-3898-e1c4-c464-2cf6fc8d3cdd,https://www.crunchbase.com/organization/spectrm,3,"Jendrik HÃÂ¶ft, Manfred Stellenberg, Max Koziolek"
PlushCare,126d3ac9-5464-b82e-049a-c87903092829,https://www.crunchbase.com/organization/plushcare,3,"Beau Brinckerhoff, James Wantuck, Ryan McQuaid"
Inboundlabs,126da764-424f-a231-51a0-a6c18aa12277,https://www.crunchbase.com/organization/inboundlabs,2,"Christian Hindemith, Tim Delhaes"
Suja Life,12705c25-f047-7c0e-cebe-e7bcc9d6a307,https://www.crunchbase.com/organization/suja-juice,4,"Annie Lawless, Eric Ethans, James Brennan, Jeff Church"
CloudPeeps,128e5317-8359-d243-47fd-4562a9a58469,https://www.crunchbase.com/organization/cloudpeeps,2,"Kate Kendall, Shala Burroughs"
Echodyne,12a7c7b6-672a-066e-8d8a-378184d54595,https://www.crunchbase.com/organization/echodyne,2,"Eben Frankenberg, Tom Driscoll"
Opencare,12c59511-a414-be2c-69a6-4e680e5ef5ff,https://www.crunchbase.com/organization/opencare,3,"Alex Chyrtsik, Cameron Howieson, Nikolai Bratkovski"
6 River Systems,12dc5b63-04bf-23c6-1d54-cf0d9e38817e,https://www.crunchbase.com/organization/6-river-systems,3,"Christopher Cacioppo, Jerome Dubois, Rylan Hamilton"
Blueground,12f03721-52c7-9f89-b180-a22da82de429,https://www.crunchbase.com/organization/blueground,6,"Alexandros Chatzieleftheriou, Alexis Maragkos, Andreas Nezeritis, Aneesa Arshad, Kurtulus Korkmaz, Penny Papakonstantinou"
Buffer,12f73efd-f713-e001-6bce-140d2d821a41,https://www.crunchbase.com/organization/buffer,3,"Joel Gascoigne, Leo Widrich, Tom Moor"
HotelTonight,1302a6b1-839b-1e5b-42f7-c6affe441a53,https://www.crunchbase.com/organization/hoteltonight,3,"Christopher Bailey, Jared Simon, Sam Shank"
Twist,1303434e-54b1-4edc-e7a5-56158a2bf9e3,https://www.crunchbase.com/organization/twist,4,"Bill Lee, Edward Marks, Frank VanZile, Michael Belshe"
"Chowly, Inc.",131fb44a-f4cb-027a-1f12-c5a499017ba3,https://www.crunchbase.com/organization/chowly-inc,3,"Brian Duncan, Justin McNally, Sterling Douglass"
Proof,132cd28f-7124-e4f0-4752-3faf46993017,https://www.crunchbase.com/organization/proof,3,"Chris Hull, Dave Rogenmoser, John Philip Morgan"
Medly Pharmacy,1338bda4-15f5-4e2c-a111-eb9a112e714f,https://www.crunchbase.com/organization/medly-pharmacy,2,"Marg Patel, Sahaj Patel"
Nanoview Biosciences,134c009f-2a18-4334-8873-d3fcdb4fff9c,https://www.crunchbase.com/organization/nanoview-biosciences,2,"David Freedman, George Daaboul"
CUPS,13654b5d-ebb5-3852-6425-88fd169938cf,https://www.crunchbase.com/organization/cups,3,"Gilad Rotem, Michael Derazon, Roe Shani"
ListReports,138013d6-a735-fed3-2a27-62caf886bdd0,https://www.crunchbase.com/organization/listreports,3,"Ajay Shah, Matthew Duffy, Randy Shiozaki"
Hadapt,138b9455-b857-e0d5-7eb3-81dd5d06e792,https://www.crunchbase.com/organization/hadapt,3,"Daniel Abadi, Justin Borgman, Kamil Bajda-Pawlikowski"
Fullstack Academy,139491af-3544-068c-9e6c-fe9207de8589,https://www.crunchbase.com/organization/fullstack-academy,2,"David Yang, Nimit Maru"
Fandango,13b17879-808e-8ba0-c2c9-f1da2c4ba882,https://www.crunchbase.com/organization/fandango,2,"Art Levitt, Michael Cline"
AllTheRooms,13d9c40d-2544-b41d-b69b-beb9a82673cb,https://www.crunchbase.com/organization/alltherooms,2,"Joseph DiTomaso, William Beckler"
"Exit Reality VR, Inc.",14059d04-553c-4775-de9a-d6683ed88ee2,https://www.crunchbase.com/organization/exit-reality-vr-inc,2,"Ilya Druzhnikov, Yehonatan Koenig"
Openpath,1411dcc4-73d3-4ffb-9552-66c721863c92,https://www.crunchbase.com/organization/openpath-security-inc,5,"Alex Kazerani, James Segil, Phil Goldsmith, Rob Peters, Samy Kamkar"
QuarterSpot,141c8d7c-ebbd-145e-cc56-2b9da9a0705e,https://www.crunchbase.com/organization/quarterspot,2,"Adam Cohen, Lance Emanuel"
iCracked,142f3c74-f25f-a75f-5276-6476833957f1,https://www.crunchbase.com/organization/icracked,2,"AJ Forsythe, Anthony Martin"
PagerDuty,143764d8-9c9b-701f-7350-00b85f6cd2a7,https://www.crunchbase.com/organization/pagerduty,3,"Alex Solomon, Andrew Miklas, Baskar Puvanathasan"
InsideMaps,144aefb9-a6b9-28f9-2dee-e23072325029,https://www.crunchbase.com/organization/insidemaps,2,"George Bolanos, Jorgen Birkler"
Conscious Box,1463a65d-11de-7edf-5e78-157db50e8b1e,https://www.crunchbase.com/organization/conscious-box,2,"Jameson Morris, Jesse Richardson"
Cameo,1479642e-78bf-c86f-4816-38215d000187,https://www.crunchbase.com/organization/cameo,3,"Devon Townsend, Martin Blencowe, Steven Galanis"
Fingerprint,148aaf69-890f-a330-d2e3-a7a9f6e40f4c,https://www.crunchbase.com/organization/fingerprint,2,"Daniel Klaus, Nancy MacIntyre"
Republic,14e59e64-5866-ce3d-ea0a-e8f1f9aac3df,https://www.crunchbase.com/organization/republic,2,"Kendrick Nguyen, Paul Menchov"
GitPrime,14f0b479-1672-86aa-0a2b-e31221114e2c,https://www.crunchbase.com/organization/gitprime,2,"Ben Thompson, Travis Kimmel"
Ushur,14fd786a-6e6e-f8fb-fa01-f44a63048f40,https://www.crunchbase.com/organization/ushur-inc,2,"Henry Peter, Simha Sadasiva"
"MacGregor Partners, LLC",1513a670-ad44-4295-814c-423c77dd33b8,https://www.crunchbase.com/organization/macgregor-partners-llc,3,"Casey Winans, Jason Ziegler, Nicolas Celle"
PriorAuthNow,152d5923-d069-9a45-206f-31333bba5535,https://www.crunchbase.com/organization/priorauthnow,2,"Amol Arora, Joe Anstine"
dataxu,156169a6-79a2-68b1-3910-239dfb2cd6bf,https://www.crunchbase.com/organization/dataxu,4,"Bruce Journey, Mike Baker, Sandro Catanzaro, Willard Simmons"
UnifyID,156c5121-26b7-bf07-5fce-5a615a6d3e41,https://www.crunchbase.com/organization/unifyid,2,"John Whaley, Kurt Somerville"
Medialets,156e8975-525d-a576-16fb-cfc31420186c,https://www.crunchbase.com/organization/medialets,3,"Eric Litman, Rana June, Theo Skye"
Student Loan Hero,1586393c-1b34-7b87-080e-eb2dddb17c54,https://www.crunchbase.com/organization/student-loan-hero,3,"Andrew Josuweit, Evan Shoemaker, Pavel Timofeev"
Sentic Technologies Inc,158ccc67-cd1f-af9d-8e81-9c576be11878,https://www.crunchbase.com/organization/sentic-technologies-inc,2,"Pini Pur, Roni Tehori"
Mavenlink,15927bfb-f41e-4331-60fa-14815d000077,https://www.crunchbase.com/organization/mavenlink,3,"Raymond Grainger, Roger Neel, Sean Crafts"
Adomik,159ca7f0-b405-7ce2-0f89-6484996b70cd,https://www.crunchbase.com/organization/adomik,2,"Jean-Francois Bernard, Nicolas Schueller"
"SteadyServ Technologies, LLC",15b54c07-8452-a6c7-ee71-3d429649a04e,https://www.crunchbase.com/organization/steadyserv,2,"Steve Hershberger, Steve Kremer"
SOLOMO Technology,15be47e9-8998-6979-f7a7-2a2185faf4ed,https://www.crunchbase.com/organization/solomo-technology,3,"Ethan Schlottke, Ilirijan Residovski, Liz Eversoll"
HomeHero,15f9c39d-d5e5-992c-5d5b-d722cea254b0,https://www.crunchbase.com/organization/homehero,2,"Kyle Hill, Mike Townsend"
Aarki,160bf05e-ea9c-09ee-eb24-cbcafbe8308e,https://www.crunchbase.com/organization/aarki,2,"Levon Budagyan, Sid Bhatt"
First Stop Health,161222cf-0a80-7b0f-3def-dfdb324a9fc4,https://www.crunchbase.com/organization/first-stop-health,3,"Ken Anderson, Mark Friedman, Patrick Spain"
FleetUp,1614a67c-6246-d3c7-b19f-ab11ec52d10b,https://www.crunchbase.com/organization/fleetup,2,"Ezra kwak, Sam Lee"
Agrible,16443e3c-3b5e-d46c-1e6e-546de432326f,https://www.crunchbase.com/organization/agrible,3,"Bill Northcott, Chris Harbourt, Paul Miller"
Zeus Living,165f4087-c8bd-34d3-3b73-225cf8482396,https://www.crunchbase.com/organization/zeus-living,3,"Joe Wong, Kulveer Taggar, Srini Panguluri"
MicroHealth,167be75f-6336-11c4-af8d-401e37101bf7,https://www.crunchbase.com/organization/microhealth,3,"Javier Gonzalo, Marc Lara, Miguel Lara"
CivicSolar,1680d088-97a7-0e65-82fe-325d93e9af7e,https://www.crunchbase.com/organization/civicsolar,2,"Kerim Baran, Michael Goldberg"
Helm,1688bc48-08ab-c609-ec0f-8916210ef5dc,https://www.crunchbase.com/organization/helm,2,"Dirk Sigurdson, Giri Sreenivas"
Blitsy,1688ecd8-d5d8-b58e-8a89-251a80d7675f,https://www.crunchbase.com/organization/blitsy,3,"Katy Weade, Ross Petersen, Ryan Petersen"
Mercom Capital Group,168d5d7c-9fce-d888-0cb1-ba42a7deaecd,https://www.crunchbase.com/organization/mercom-capital-group,2,"Raj Prabhu, Wendy Prabhu"
Shyp,169d42c1-2a2c-dd1e-34be-9c49b5e97db4,https://www.crunchbase.com/organization/shyp,3,"Jack Smith, Joshua Scott, Kevin Gibbon"
Virtru,16bf3640-6ec9-959a-892b-95008b99dbf8,https://www.crunchbase.com/organization/virtru,2,"John Ackerly, Will Ackerly"
Hinge Health,16c76601-bea6-2285-9e3b-fb4d2163bb74,https://www.crunchbase.com/organization/hinge-health,2,"Daniel Perez, Gabriel Mecklenburg"
Barefoot Networks,16cce804-2d50-dab4-236f-d76d661749e8,https://www.crunchbase.com/organization/barefoot-networks,2,"Martin Izzard, Nick McKeown"
CommonBond,16e1dfb3-0bd6-6aa9-d9cb-790e3f8de745,https://www.crunchbase.com/organization/commonbond,3,"David Klein, Jessup Shean, Michael Taormina"
MarketDial,16e559ca-99e5-6786-77b9-e9b237097f79,https://www.crunchbase.com/organization/marketdial,2,"Johnny Stoddard, Morgan Davis"
Cargomatic,16e691e4-149f-4eda-f806-a3bffd80823f,https://www.crunchbase.com/organization/cargomatic,3,"Brett Parker, Jonathan Kessler, Martin Hendleman"
Aspire,16e6e9d2-8be8-1a82-a058-681f06420e60,https://www.crunchbase.com/organization/aspire,2,"Lily Cua, Neil Shah"
Streak,16f0f42a-947c-d42e-dcce-00c8f0d7b1f1,https://www.crunchbase.com/organization/streak,2,"Aleem Mawani, Omar Ismail"
WaterSmart Software,16fb3387-bbf7-d582-a4e9-92125b771678,https://www.crunchbase.com/organization/watersmart-software,2,"Peter Yolles, Rob Steiner"
"Ambri, Inc.",173778d0-0540-7aae-ff54-d157528c33c9,https://www.crunchbase.com/organization/ambri,2,"David Bradwell, Donald Sadoway"
Folloze,1759f0e2-f30f-6cc3-1746-1ddb5735df8b,https://www.crunchbase.com/organization/folloze,3,"David Brutman, Etai Beck, Zvika Menachemi"
Sofive,17970ccd-a9fd-e849-d630-4648b73c2d5c,https://www.crunchbase.com/organization/sofive,2,"Charles Lagayette, Jean-Damien Ladeuil"
Carbon Lighthouse,17dc7c33-51dc-7cc2-dd33-72fea4ca6ad8,https://www.crunchbase.com/organization/carbon-lighthouse,2,"Brenden Millstein, Raphael Rosen"
Unitas Global,17f75850-b0d8-deef-71a4-77745e26f7c7,https://www.crunchbase.com/organization/unitas-global,4,"Erik Salazar, Farrah Kashef, Grant Kirkwood, Lawrence Lee"
Pixalate,18137cb3-fa83-724d-0238-8ba39c69d6d6,https://www.crunchbase.com/organization/pixalate,2,"Amin Bandeali, Jalal Nasir"
Z2,181549c9-8cec-12d8-4570-017f7cb86e3d,https://www.crunchbase.com/organization/z2,3,"Damon Danieli, David Bluhm, Lou Fasulo"
RapidDeploy,184dec61-3a62-460f-be6e-89afde415795,https://www.crunchbase.com/organization/rapiddeploy,2,"Brett Meyerowitz, Steven Raucher"
First Orion,1877b403-e19d-49ca-93b9-5d35bb6d3cad,https://www.crunchbase.com/organization/first-orion,3,"Charles Morgan, Craig Dunn, Jeff Stalnaker"
Dolphin Micro Inc.,18a2cd8c-7a4e-5eab-71da-ac1149da0636,https://www.crunchbase.com/organization/dolphin-micro,2,"Eric Scott, Jay Stramel"
Payback,18e7b6d0-ed55-fb6b-0968-6d0e208a4756,https://www.crunchbase.com/organization/payback,3,"Dave Gottschalk, John Paul Aclan, Mark Harai"
MK Decision,18e9cbed-1f9d-4356-864d-911123fb44b7,https://www.crunchbase.com/organization/mk-decision,2,"Guru Dharam Khalsa, Har Rai Khalsa"
Everest,18ed9202-f16c-985a-9512-799df86d587b,https://www.crunchbase.com/organization/everest,3,"Francis Pedraza, Katherine Krug, Victor Mathieux"
Dishcrawl,18faba4d-e8d8-bacb-8172-41931b4e197f,https://www.crunchbase.com/organization/dishcrawl,2,"Jeffrey Tchang, Tracy Lee"
HireArt,1914cced-2e6e-5504-0ee7-f4ef8e910222,https://www.crunchbase.com/organization/hireart,3,"Dain Lewis, Elli Sharef, Nicholas Sedlet"
Vantiq,191bb9f2-9819-cb2d-9dca-cc33ff6f5ea7,https://www.crunchbase.com/organization/vantiq,3,"Marty Sprinzen, Mike Corbisiero, Paul Butterworth"
Cardinal Path,191df99f-68fc-ac6d-fe73-fdcda8dab08d,https://www.crunchbase.com/organization/cardinal-path,5,"Alex Langshur, Corey Koberg, Dave Eckman, David Booth, John Hossack"
Postmates,1942485b-4e5f-ca5d-767f-db23a8fbc817,https://www.crunchbase.com/organization/postmates,3,"Bastian Lehmann, Sam Street, Sean Plaice"
LambdaTest,1956b5a4-5fc5-8c76-580a-63190ebf77b9,https://www.crunchbase.com/organization/lambdatest,2,"Asad Khan, Jay Singh"
Welcome,197a00f5-3bc5-8748-e20e-c922dcb2913b,https://www.crunchbase.com/organization/chatid,3,"Dan Herman, Matthew Wild, Waqas Khurshid"
ShopSavvy,198d61d2-b516-f91b-7378-5227ca029c01,https://www.crunchbase.com/organization/shopsavvy,5,"Alexander Muse, Jason Hudgins, John Boyd, Rylan Barnes, Scott Ryan"
Brandshare,19e6cd93-cc22-d8fa-4f69-29fca1e8e9ad,https://www.crunchbase.com/organization/brandshare,2,"Brian F. Martin, Doug Guyer"
Cheetah,19f51320-cc93-8dd6-7945-3aa50e7c4483,https://www.crunchbase.com/organization/cheetah,3,"Alon Har-Tal, Christopher Elliott, Na'ama Moran"
Centerfield,1a37eaaf-b49e-68d4-3990-47b8e09708d9,https://www.crunchbase.com/organization/centerfield-media,2,"Brett Cravatt, Jason Cohen"
Skyryse,1a4f50fa-68ce-5cc2-dd27-83d514c29bea,https://www.crunchbase.com/organization/skyryse,2,"Mark Groden, Mitch A"
Versal,1a50f0ca-b3df-b175-8abc-94af5d0d591e,https://www.crunchbase.com/organization/versal-group,4,"Carlos Cuadra, Gene Linetsky, Gregor Freund, Scott Bennion"
Teckro,1a5a6be7-9cdf-dd4c-f9d4-beff954531c7,https://www.crunchbase.com/organization/teckro,2,"Gary Hughes, Jacek Skrzypiec"
Celmatix,1a72b562-df2d-be12-8c15-17269ae1aaec,https://www.crunchbase.com/organization/celmatix,2,"Laura Towart Bandak, Piraye Yurttas Beim"
OnMyBlock,1a8fe8f1-d627-b894-a4f9-c5a4cfa614d8,https://www.crunchbase.com/organization/onmyblock,4,"John Burrell, Jordan Jadallah, Morgan Schwanke, Tommy Dang"
Marketware,1a9c8c39-a365-8c1e-b2ea-8d80116323db,https://www.crunchbase.com/organization/marketware,3,"Ben Bartel, Bob Bartel, Bryce Bartel"
Senseware,1abe2f2f-ee5e-0c33-93fa-ecb81b2c2e29,https://www.crunchbase.com/organization/senseware,2,"Julien Stamatakis, Serene Almomen"
Xnor.ai,1ac5c6f1-ca85-98df-545c-cbd12152bb08,https://www.crunchbase.com/organization/xnor-ai,2,"Ali Farhadi, Mohammad Rastegari"
Repsly,1acd7780-a422-febe-0a9e-ea0a035d3e7e,https://www.crunchbase.com/organization/repsly,2,"Marko Kovac, Marko Linke"
SpoonRocket,1ae7820c-c73e-9d32-6df4-749933fc152b,https://www.crunchbase.com/organization/spoonrocket,2,"Anson Tsui, Steven Hsiao"
Luma,1af1c772-e217-a842-f873-d4a0dcfed09d,https://www.crunchbase.com/organization/luma,2,"Mike Bruinisse, Paul Judge"
Context Matters,1afe594c-3e84-54b8-6ff4-e4c42928deb6,https://www.crunchbase.com/organization/context-matters,3,"Peter Frishauf, Wes McCain, Yin Ho"
ThinkEco,1b079d92-e3a4-d232-6e14-14f66d18e44d,https://www.crunchbase.com/organization/thinkeco,2,"Jun Shimada, Mei Shibata"
Haven,1b103321-83c2-8b7c-023d-3f9bd0a10c08,https://www.crunchbase.com/organization/haven,3,"Jeff Wehner, Matt Tillman, Renee DiResta"
Bloomspot,1b12b24d-6fcd-1aab-d4cd-c52c8b1d4f5d,https://www.crunchbase.com/organization/bloomspot-com,4,"Ashish Baldua, Evan Reiser, Jasper Malcolmson, Nimit Maru"
HealthMyne,1b175075-a804-c3c6-24f2-d1b4892d010b,https://www.crunchbase.com/organization/healthmyne,5,"Hao Wang, Mark Gehring, Praveen Sinha, Roger Chylla, Thomas ""Rock"" Mackie"
"Kopo Kopo, Inc.",1b225ec2-5865-197a-fb5f-a59cd63ac4c7,https://www.crunchbase.com/organization/kopo-kopo,2,"Ben Lyon, Dylan Higgins"
Kyruus,1b50aa60-5932-df39-cdf5-60bd6fa02930,https://www.crunchbase.com/organization/kyruus,2,"Graham Gardner, Julie Yoo"
Brevitas,1b556da0-c7f2-7eaf-9045-26554a3b114e,https://www.crunchbase.com/organization/brevitas,3,"Ardian Zagari, Max Kaplan, Raymond Pressley"
MiMedia,1b63e94b-690e-7236-f11c-67b05e556a33,https://www.crunchbase.com/organization/mimedia,2,"Chris Giordano, erik zamkoff"
Maven,1b6a4927-d5ac-e844-7f77-d3230c7927d0,https://www.crunchbase.com/organization/maven,3,"Jess Waldeck, Marcus Tewksbury, Michael Kimmons"
McIlveen Family Law Firm,1b779ffa-6e94-4b6d-a8bc-39abed6a280c,https://www.crunchbase.com/organization/mcilveen-family-law-firm,2,"Angela McIlveen, Sean McIlveen"
"InvestingChannel, Inc.",1b8f3299-5926-285f-b0ba-4737dbc73046,https://www.crunchbase.com/organization/investingchannel-inc,3,"Bob Verrico, Jay Desai, Nikesh Desai"
Razorthink,1bb69015-2af9-4274-9081-6430d6f488a6,https://www.crunchbase.com/organization/razorthink-inc,3,"Jack Porter, Nandu Nandakumar, Vinay Chandra"
Ashley Chloe Inc.,1bc2017a-4317-c845-2665-c06d6ad6c0b2,https://www.crunchbase.com/organization/ashley-chloe,2,"Angela Pan, Anson Liang"
Anthem,1bc28dec-4dde-5152-42b7-811f15233396,https://www.crunchbase.com/organization/wellpoint,2,"Chad Specter, Ethan Mackin"
thinQ,1bd6c255-6abf-e6af-847d-f95e586a7ffc,https://www.crunchbase.com/organization/vamp-communications,2,"Aaron Leon, Michael Tindall"
Reink Media Group,1bda9bb0-215d-5a4d-2759-a51b8ee87eb5,https://www.crunchbase.com/organization/reink-media-group,2,"Blain Reinkensmeyer, Brandon Reinkensmeyer"
FanHero,1bfbc0b1-c501-2e55-b07c-dc55a62a93a8,https://www.crunchbase.com/organization/fanhero,4,"Christopher Cooper, Humberto Farias, Leonardo Farias, Peer Snoep"
Onit,1c292d32-e29d-28b6-413f-20a7af50f799,https://www.crunchbase.com/organization/onit,4,"Eric Elfman, Eric Smith, Jill Black, John Gilman"
